评论时间,评论者IP归属地,评论者性别,评论内容,情感分析
2024-3-12 19:44,来自四川,女,这取决于招工作的公司，别跟学生建议，去跟公司建议,0.09148720819322076
2024-7-25 10:10,来自江西,女,这是好还是不好,0.6329602662255246
2023-3-10 15:25,来自山东,男,这是人民选出来的代表吗…,0.8159372667013649
2024-7-3 10:31,来自辽宁,男,这是一个好办法，用延后毕业这个时间充实自己 多考证,0.2891562541794337
2024-6-30 11:15,来自山东,男,这是一个值得思考的问题，不能简单化。,0.9692073732515696
2024-8-27 20:17,来自上海,男,这图真是差评，三条线的颜色竟然差不多,0.01991469169175819
2024-3-5 18:25,来自福建,女,这位院士收学生看第一学历吗,0.7080825543805724
2024-9-14 10:08,来自安徽,男,这些单位应该主要都是科大硕士毕业，尤其那个比亚迪和包河教体局，本硕科大的估计都跑国外去了,0.8908246778354076
2024-6-24 14:27,来自广西,男,这些校长 老师表示 你们先去，我的宝贝儿还是去美澳加先。,0.999892846325374
2024-6-12 5:26,来自山东,女,这也是不想生孩子的原因之一,0.6077163678032983
2024-7-25 10:12,来自四川,女,这也太长了吧,0.3879005614855229
2024-6-8 18:38,来自浙江,男,这一批高中生要大学毕业也是四年后了，你用今天的情况看？你是预言家吗？,0.9500769842036355
2024-5-14 8:22,来自浙江,男,这意味着专科生靠mba也可以拿吗？,0.5746308593108036
2024-6-27 6:00,来自广东,女,这种八百年不联系一次上来直接问我工作的 我也会删掉,0.10430802408230155
2024-7-19 11:57,来自贵州,男,这种不如去民营,0.3335376005846429
2024-7-13 16:45,来自四川,男,这种方式好，哪个大学的专业好一目了然,0.9787778476346448
2024-7-11 18:27,来自湖北,男,这种就是行业头部，华科大的优势专业，没有普适性～,0.853045441733123
2024-6-2 13:12,来自广东,男,这专业这学校，放在大厂薪酬是正常的。,0.9973488515702441
2024-7-16 14:17,来自山东,女,浙江大学为什么出现两遍,0.8828577333838059
2024-8-9 22:52,来自广东,女,真·金孙爆富攻略,0.8029049726621429
2024-7-13 12:41,来自天津,女,真不容易,0.37339794736850884
2024-9-12 17:16,来自江西,女,真诚发问，我有个朋友是工科背景，因为对英语特别感兴趣，考了笔译三级证书，现在在翻译公司做专利的翻译，我觉得好像还挺不错（个人感觉），但是感觉英专的都很少提及这个就业方向，是因为发展前景不好吗,0.9995606363489377
2023-3-10 15:16,来自福建,女,真的不懂啊，自己辛辛苦苦读的，最后找不到符合自己期望的工作，不是挑肥拣瘦，是根本找不到匹配的岗位，谁不想轻轻松松，一个萝卜一个坑的就这样上岗，谁就愿意花时间花精力选来选去的,0.00543673359357022
2024-8-16 6:56,来自上海,男,真的工作好找是2002年以后,0.8047322365093317
2024-3-12 16:22,来自江苏,女,真的很烦很累，对小学生简直是对牛弹琴,0.6885237117190213
2024-5-26 23:55,来自上海,男,真的就仅此而已？,0.5560243740375617
2024-5-26 19:39,来自杭州,女,真的吗,0.6111111111111113
2024-3-28 9:27,来自湖北,女,真的是,0.6111111111111113
2023-3-10 15:47,来自云南,男,真的是 只想找个4k+双休+遵守劳动法+35不被辞退的正常工作罢了 还要被说是挑肥拣瘦,0.004862080073821717
2024-4-10 21:59,来自河南,女,真的太难了,0.2828229881911265
2023-4-7 21:27,来自山东,男,真的太真实了，现在找工作好难！,0.46564831727376843
2024-2-1 0:08,来自广西,女,真的要考研才有更好的出路吗普通医学院出来工作能找到吗有点怪迷茫的,0.9995985937367775
2024-6-15 13:58,来自陕西,女,真愣了一下,0.3036165562340284
2023-4-10 11:14,来自贵州,女,真实,0.7577092511013216
2023-4-7 21:28,来自湖南,女,真实住了,0.6487165735934298
2024-5-30 22:55,来自四川,女,真想干到死啊,0.1323945808973268
2024-5-26 19:31,来自湖北,男,真有傻子觉得没有干爹的情况下本科生竞争力比研究生要强,0.5276909114951343
2024-5-26 9:04,来自山东,男,正常啊，本科更年轻更耐造薪酬也低一点儿，离着婚育年龄也远,0.9965709799512041
2024-5-18 11:36,来自四川,女,正在读博 哭,0.9211479247568333
2024-8-23 10:12,来自上海,女,郑帅：不敢动不敢动,0.033709158015018725
2024-3-5 18:44,来自辽宁,女,支持,0.626712328767123
2024-6-15 11:57,来自江苏,男,支持,0.626712328767123
2024-7-6 19:27,来自山东,女,支持规培考试与学位证书脱钩@澎湃新闻 @人民日报 @北京日报 @梨视频 @大河报,0.9999997569191639
2024-6-30 16:18,来自山东,男,支持你去养老院养老,0.6174777140926168
2024-5-26 20:15,来自上海,男,只培养考试机器有个P用，能派上用场吗，浪费这么多的人青春年华,0.9999709252860962
2024-4-11 9:49,来自广东,男,只是想找个双休的真么难吗？,0.39186103011505524
2024-5-27 15:08,来自黑龙江,女,只有研三人知道这词条是真的，三年前本科能进的，研究生毕业了进不去,0.9950061301701959
2024-9-15 20:19,来自辽宁,男,直播兴国,0.31041609369117307
2024-9-11 10:31,来自江西,男,直播要从小抓起，起码要初中开始，全民直播，国内饱和了可以走出国门，把中国制造推向全球,0.9965447497481759
2024-5-27 0:24,来自广东,男,直接去蜂群投靠峰弟,0.37585801053669454
2024-4-11 10:18,来自江西,女,智齿,0.5
2024-6-4 18:37,来自湖南,男,置装费是啥？,0.5
2024-7-6 16:30,来自内蒙古,男,中国究竟有哪个大学哪个专业的就业率不是这90%以上的？毕业的时候辅导员扽着你签各种各样的文件那可不是白签的,0.7905721853036806
2024-9-14 12:53,来自安徽,男,中国邮政和徽商银行？,0.4468600923027002
2024-6-8 18:33,来自湖北,男,中肯的建议,0.5111635287389173
2024-8-27 19:03,来自北京,男,中文博大精深，活到老学到老,0.9497085274452223
2024-5-26 21:25,来自杭州,男,中医博大精深,0.8807032436020051
2024-5-27 0:26,来自广东,男,重返富士康,0.2744431719198879
2024-7-2 15:52,来自广东,男,重新定义“就业”，灵活统计“数据”,0.9905710819122612
2024-5-26 18:56,来自河北,女,周边的人读研都是想逃避就业的,0.9978034633477598
2024-5-26 18:56,来自河北,女,周边的人读研都是想逃避就业的,0.9978034633477598
2024-7-6 15:26,来自河南,男,主要和企业需求脱节,0.5852699958582128
2024-6-21 15:21,来自陕西,男,祝福大家！！,0.8780179822734382
2024-7-25 12:07,来自上海,男,专家是最坏的群体，没有其他,0.7381148054147468
2023-6-3 22:12,来自山东,男,专升本扩招考研扩招其实就是缓解就业压力 或者是把压力往后几年推,0.9998951978982725
2024-5-26 19:22,来自缅甸,男,专业选择很重要，有些专业毕业就失业，没办法。,0.5557061370727201
2024-9-12 20:40,来自北京,女,转行了,0.33333333333333337
2024-9-12 12:44,来自广东,女,转行转了七百二十度，现在做衍生品策划,0.6310644836927606
2024-5-17 10:01,来自山东,女,转换一下思路吧,0.6527472287808843
2024-9-12 13:06,来自湖北,男,准备做炒饭了,0.19112172293112772
2024-7-12 21:12,来自湖南,男,自卑的文科！文科招生人数占比降到百分之十又如何？非要文理平分？人数多少有什么重要？重要的是文科的地位！,0.8385548262986934
2024-5-27 12:51,来自广东,女,"自从读了非全，我的工资高了一个层次，就没下过一万。竞争力也变强了<span class=""url-icon""><img alt=[允悲] src=""https://h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-a14a649db8.png"" style=""width:1em; height:1em;"" /></span>我简历写明的：统招双证非全。老板也很看重我",0.9811405991630769
2024-7-13 21:41,来自浙江,男,自己创业,0.8333333333333333
2024-8-10 18:08,来自山西,男,自己砸自己的锅，自作孽不可活。,0.10528973535235087
2024-5-26 23:17,来自陕西,女,自媒体也是工作,0.5316522512217271
2024-6-30 10:39,来自湖北,男,自媒体也算个体创业吧？,0.9046239488295568
2023-3-10 15:16,来自河南,女,总是有人站在高位pua别人,0.793348288467597
2024-7-20 10:42,来自江苏,男,总体来说，硕士还是「结构性产能过剩」了，加油吧同学们。今年在南京，体制外的企业招聘，生物、医学类硕士毕业生的薪资行情是6000左右。#硕博收留所#,0.9998079442261374
2024-5-26 20:01,来自四川,男,走下坡路的专业本来就难,0.371023929198644
2024-7-13 17:37,来自北京,男,最好的办法就是取消三方，三方协议除了限制学生签约企业数量起不到任何作用，企业要毁约，学校什么都做不了，不如和社招接轨，大家各凭本事多拿几个offer,0.00042488235205939695
2024-6-20 14:38,来自江苏,女,最后的结果——没一个行的,0.5039866718040533
2024-6-11 23:45,来自四川,男,最近我也有个烦恼。目前在一个垫底公办二本工作，招进来的身份是教师，但承担行政工作要坐班。最近考到了另一个硬件条件很好的公办二本作辅导员。两边都没编制。现在领导在留我，搞得我很郁闷，不知道咋办,7.350953922280468e-05
2024-6-11 23:45,来自四川,男,最近我也有个烦恼。目前在一个垫底公办二本工作，招进来的身份是教师，但承担行政工作要坐班。最近考到了另一个硬件条件很好的公办二本作辅导员。两边都没编制。现在领导在留我，搞得我很郁闷，不知道咋办,7.350953922280468e-05
2024-7-9 21:03,来自湖南,男,最歧视中国人的是谁？还不明显吗,0.5827040989680938
2024-7-20 9:31,来自江苏,男,最重要的是这个“永乐”名字起的好呀！霸气,0.8467891867534084
2024-4-10 21:24,来自江苏,女,昨天面试聊到周末和节假日 对方说一个月只休四天的 还必须连休 我问有没有加班费 他说这是自愿的 不算加班 我说我自己不愿 没有自愿 一拍两散,0.32101680784127107
2024-6-3 22:10,来自中国香港,男,作为有互联网分析师title的博主。。。居然会为上述内容感到惊讶，还能得出就业市场行情好的结论。。。。,0.9991505285841172
2024-6-24 8:46,来自上海,男,作秀而已，搞得好像毕业生就业有得选一样,0.6380353140044259
2024年09月12日 17:44,来自云南,女,是这样的 感觉大学最大的作用就是拓宽眼界 比如我们学校是三学期制 小学期就要求大家去选其他学院的课程 但是不强求一定要考试 没有压力也就玩着玩着学会了 也确实见识到了与自己专业完全不同的东西 而且交叉上课不同年级不同专业组合 可以交到新的朋友 一些平时只听过名字的学术大拿小学期也会来上课,0.9999999999999336
2024年09月12日 17:42,来自江苏,女,想明白的时候大学已经过去咯[开学季],0.8929628182665811
2024年09月12日 18:06,来自浙江,女,我家里人都认为我去北京上大学是一个错误的决定，但我觉得这个决定没错，我感受到了不一样的文化，见识到了更广阔的天地，有了不一样的人生…这些都是我毕业后回家才意识到的，只是现在回不去了,0.9996825944495753
2024年09月12日 21:11,来自北京,男,能不能给正在找工作的大学生一点鼓励呀 找了三个多月了，两眼一黑又一黑[泪][泪][泪],0.9984398186589836
2024年09月12日 23:19,来自上海,男,转发微博,0.6438907129142762
2024年09月13日 09:09,来自浙江,女,因为不想吃学术的苦所以在同届吭哧吭哧读研的时候就跑出来吃社会的苦了[干饭人],0.9787548863699886
2024年09月13日 23:23,来自湖北,女,有些时候刚高中毕业和大一的时候是理解不了的，总觉得没有站到合适的是时间点这些都很不理解只局限于自己那点小天地里，等到理解了恍惚一看已经大四要毕业[泪],0.9999989167317167
2024年09月12日 18:51,来自广东,女,但是等我明白这些的时候已经毕业了[允悲],0.9898800456206327
2024年09月12日 23:03,来自四川,女,“功夫在诗外”,0.9316285448051914
2024年09月13日 00:20,来自广东,女,[好运连连]//@满月分你一半:想明白的时候大学已经过去咯[开学季],0.7213081662596731
2024年09月12日 23:22,来自安徽,女,是这样的,0.5262327818078083
2024年09月12日 18:10,来自北京,女,是这样的,0.5262327818078083
2024年09月16日 11:32,来自上海,女,大学就贵在将你的视野扩大、认知扩宽的可能性。 如果是这样的话，抛开专业不谈，那我的大学还算是“学有所成”！突然就原谅了,0.9979724030743555
2024年09月13日 14:48,来自山西,女,确实是～[泪],0.9483797167324848
2024年09月13日 10:41,来自江苏,男,你这篇博文有点像手把手实操手册[允悲]。教不会的[二哈]有种东西叫天赋 Ps:问个纯粹的题外话，浩源读过梁遇春的《泪与笑》、刘的《经与史》没？,0.9999972553687936
2024年09月12日 21:21,来自广东,女,@summer俏俏的：我读个硕士已经明白了浅尝了学术上的苦，反复的无意义感，课题难以进展的心理困顿，还要平衡没有稳定经济来源的危机感以及照顾时隐时现的对未来的担忧！真的太难了！所以能想象到，如果没有热情，博士读书过程中的压抑和困顿。不过加油，跟志同道合的人多交流一下，或许能缓解⛽️⛽️,0.9999999999992444
2024年09月12日 19:02,来自湖南,女,刚上大学，该怎么度过这大学四年呢,0.9785687370428523
2024年09月12日 18:40,来自安徽,女,大四了才看到这番话[泪]，感慨,0.9780752194117452
2024年09月12日 18:27,来自福建,女,是这样的[泪],0.9230769230769229
2024年09月12日 18:02,来自陕西,女,自己懒得安排就会被毕业找工作安排！！加油加油！,0.9193533305247119
2024年09月12日 17:41,来自陕西,女,前排[开学季],0.6458564863580093
2024年09月14日 11:31,来自新疆,女,你的文字很有力量,0.9887427377294759
2024年09月12日 19:30,来自贵州,女,谢谢[奥特曼],0.8519199974934025
2024年09月12日 17:41,来自广东,女,求翻,0.2953988044945234
2024年09月15日 01:17,来自重庆,女,首页刷到，感谢老师,0.6046157069477883
2024年09月12日 15:07,来自浙江,男,请问老师，专业是搞水文，生态环境防护的，还可以再转到野外动植物保护的工作吗？主要是喜欢户外，野外这类自带探险属性的工作。[允悲],0.9999982676534743
2024年09月12日 16:16,来自广东,女,早几年了解到老师就好了[苦涩],0.9883464519982582
2024年09月12日 15:00,来自四川,男,说的很详细了，考虑好再选择，最好是在实践之后决定,0.9792101353355284
2024年09月12日 18:12,来自广东,男,[作揖]请问老师，如果本科学的是海洋生物学未来还有可能往分类学方向走吗？往爬行动物方向走吗？,0.9935819318378836
2024年09月12日 15:13,来自浙江,男,想学分类学一定要看看遗传学的书就知道自己能不能学了,0.9963667102424303
2024年09月12日 22:37,来自泰国,男,老丝，我可以跟着你混吗？,0.8886593218507951
2024年09月13日 02:28,来自上海,女,[苦涩][苦涩][苦涩]这个时期能看到这篇博文太好了，我对动物的行为、种群这类比较宏观的角度感兴趣，但微观到生化、细生之类的就兴趣缺缺，现在就比较茫然不知道往哪个方向走[泪][泪][泪]老师能拨冗指点一二吗,0.9999999999109981
2024年09月12日 15:20,来自四川,男,我本科入学报的生物科学，但给我调剂到一个文科专业了。我唯一能相当的原因就是我有色弱，分数是远超的。,0.9974235349239864
2024年09月13日 08:23,来自重庆,女,怎么说呢，没什么感想，大部分人是不会自愿上班的，但······钱最重要[笑cry],0.2448894805373797
2024年09月12日 17:58,来自浙江,男,好像（大部分人）大学里所学的专业和以后从事的工作，97%是两回事[doge]…  犹如婚姻和爱情的区别……,0.9974471299746478
2024年09月12日 16:03,来自黑龙江,女,第一份工作，可能是找到正确方向的起点,0.9633434239732679
2024年09月12日 18:13,来自四川,男,如果工作同时是自己热爱的那该多好啊,0.9090770568970786
2024年09月12日 16:03,来自广东,女,第一份工作真能改变视野呢！,0.9832491670577782
2024年09月12日 16:03,来自安徽,女,新起点，加油鸭！,0.920781159164693
2024年09月13日 07:40,来自广东,男,能搞钱的工作就是好工作。[思考],0.8629026232169441
2024年09月14日 08:49,来自江苏,女,只要我的工作喜欢我，我喜不喜欢它都不重要,0.7483249883323265
2024年09月12日 17:20,来自安徽,男,我cnc加工，，，后来做了it     现在一直做运维。,0.5364987122193539
2024年09月12日 16:03,来自青海,女,兴趣第一，勇敢无畏！,0.9528153627618324
2024年09月12日 16:03,来自安徽,女,第一份工作，指路明灯，照亮职业前行路,0.8346511244934738
2024年09月12日 16:03,来自青海,女,做自己喜欢的工作最重要，即使专业不对口[哇],0.7499454390286477
2024年09月12日 16:03,来自安徽,女,专业不符，勇敢追求心,0.9092094929552543
2024年09月12日 16:03,来自安徽,女,第一份工作教会我的，是更多的第一次,0.8677649252451052
2024年09月12日 16:03,来自安徽,女,第一份工作真心重要！,0.7811754659227279
2024年09月12日 16:03,来自青海,女,第一份工作，决定着未来的路向,0.9559812535597908
2024年09月14日 07:36,来自河北,男,不喜欢,0.5510381068028439
2024年09月12日 16:03,来自河南,女,第一份工作决定未来方向,0.9695886187080117
2024年09月12日 16:03,来自黑龙江,女,热爱，未来更闪亮,0.9756604042813717
2024年09月12日 16:03,来自宁夏,女,第一份工作很重要，决定以后方向,0.8795139498649016
2024年09月12日 16:03,来自黑龙江,女,个人兴趣也很重要，让工作更有动力和意义,0.8969761950715939
2024年09月13日 23:15,来自广东,男,别担心，你再对口，领导都会说你不对口。,0.16316890191143862
2024年09月12日 09:59,来自北京,男,广告学是坑，学不到什么+理论与实际工作严重脱节+就业没门槛+市场行情极差。好消息是我们大学我们专业已经取消了，不招生了，我们是限量版毕业生[笑cry]。另外就是各种管理，工商管理呀，企业管理呀。。什么的。。文科的坑。,0.060087435432430336
2024年09月12日 10:02,来自广东,男,总的来说还是毕业生人数增长和就业市场萎缩之间的矛盾。以前太多乾坤大挪移的神话故事了。,0.9983700530921316
2024年09月12日 10:23,来自福建,女,之前看一篇文章，飞行员现在都饱和了，好多都在等！,0.9001293273249574
2024年09月12日 10:13,来自湖北,男,土木，法律，历史这三个天坑我都踩了[二哈],0.6622848878367456
2024年09月12日 10:05,来自浙江,男,国有三大通讯公司，千万别来，卷生卷死，活多钱少，市场饱和竞争激烈，内耗严重。,0.001360657759884143
2024年09月12日 12:53,来自广西,男,【现在看比较稳定的就业方向，无非还是国家电网/烟草公司/铁路系统/移动，交通系统，石油系统/公务员/航海员和飞行员/国企央企/银行】——其中很多是父死子继的世袭制行业呀[思考]烟草电力铁路石油这些不说，你就说交通系统，江西国控集团周公子不是有句名言么，“名校研究生都别想容易进我单位。这个 http://t.cn/A6R3kNSy,0.8010218262644742
2024年09月12日 13:36,来自上海,男,这些照片应该是八九十年代的大学吧,0.9299369786414263
2024年09月12日 11:06,来自北京,男,按照现在国家文物保护趋势，是不是考古学已经从坑变成了坡？,0.4230430266286337
2024年09月12日 09:56,来自广东,女,图一右下角，穿蓝色上衣的长发男生好看,0.41233517491695926
2024年09月14日 11:32,来自河南,男,医学专业呢[疑问],0.7419772654783879
2024年09月14日 10:54,来自浙江,男,挂的美国地图，这是叫怨念还是执念,0.9671644749881085
2024年09月12日 11:2024,来自北京,男,这都是八十年代的新一辈[允悲],0.9819087362781311
2024年09月12日 10:27,来自北京,女,“生化环材”五个坑全占了。不过这几个专业博士的话，去高校研究机构会好些,0.9109691005544374
2024年09月13日 22:2024,来自浙江,男,这些照片好像记得是pku的,0.6315489975116705
2024年09月12日 13:13,来自河北,男,心理学原来招生人数少，后来很多大学都设了心理学，供应增加，就业岗位有限。心理学适合第二学位。,0.7076382923534055
2024年09月14日 20:51,来自河南,女,转发微博,0.6438907129142762
2024年09月12日 11:39,来自广东,男,传说的“坑王”“坑中霸主”？[坏笑],0.13668154446796688
2024年09月14日 18:53,来自山东,男,这照片得35年以上了吧,0.3123530631942125
2024年09月13日 09:33,来自广东,女,紫色的是什么花呀？好像蛮少见,0.5299624608204707
2024年09月11日 13:06,来自广东,女,但是老师本身就是很厉害的人！老师给我一种不管学什么不管做什么都能做的很好的感觉[哇],0.9996828546651017
2024年09月11日 14:17,来自河北,女,学到了[抱一抱][抱一抱],0.9881548485296683
2024年09月11日 14:04,来自广东,男,美术和花当然有关系,0.9024821547567462
2024年09月11日 13:27,来自广东,女,很棒的分享，谢谢,0.9703517315713313
2024年09月11日 11:28,来自广西,女,很好的经验分享,0.9515592321875231
2024年09月11日 11:20,来自江西,女,好流畅的表达[送花花],0.9905765661320202
2024年09月11日 11:00,来自江西,男,好美啊,0.9119686661707733
2024年09月11日 10:36,来自江苏,女,写的好棒，同为美术类专业有被鼓励到……,0.9892335731550953
2024年09月11日 09:2024,来自河南,男,还有必要考吗？学校缩编了,0.992201856587771
2024年09月11日 09:43,来自福建,男,孩子都没了，去交老年人么,0.4448057668183937
2024年09月14日 15:07,来自江西,女,研究生了学校真的会发嘛[苦涩]我之前听我学姐说怎么不是,0.9976037214659182
2024年09月12日 21:00,来自黑龙江,女,妈呀太好啦  等着考非全再考六级！！[泪],0.9382244217411262
2024年09月11日 09:10,来自贵州,女,真的假的,0.5042906456488253
2024年09月11日 09:51,来自河南,女,感觉博主是做资质培训的，写的都不贴切市场，倘若真是有证就好，那还有毕业失业、大厂裁员、外卖和地摊增多情况,0.8355603158731629
2024年09月11日 10:46,来自上海,女,没有人学教师资格证，那办培训班、给你发证得人也得没收入,0.9808183137804077
2024年09月11日 09:19,来自江苏,女,存！,0.4677966101694915
2024年09月11日 09:19,来自上海,女,知道教师资格证真的不难拿，难得是你后续考编，考编卷生卷死[泪][允悲][允悲][允悲]。,0.9999999917661723
2024年09月11日 09:39,来自山东,男,按理有教师资格证就不用后续考试了，可以直接聘任就行了。 后面还的笔试面试，这个资格证就多余了。,0.9925280089778065
2024年09月11日 09:37,来自山东,男,教师资格证就不需要这么个证。 学历证明就可以。考教师以后还有一个面试环节。这边加个教师资格证就是画蛇添足，增加一些不必要的证书。,0.8736418144771199
2024年09月10日 14:47,来自江苏,女,您是我的网络老师[doge]，祝您教师节快乐[鲜花][鲜花][鲜花],0.999891283215963
2024年09月10日 16:41,来自江苏,男,教师节也不说点好的事，至于么，已经过了愤青的年纪了哈。,0.5397268753315575
2024年09月11日 06:43,来自河北,女,大实话,0.19999999999999996
2024年09月10日 17:26,来自陕西,男,就为了夹带一点私活[笑cry]：在此过程中，学好英语也是在所必然，因为英语世界里，关于这三方面的知识，有更多、更新、更具启发性的研究，而且在不断深入。,0.9999446861998778
2024年09月13日 13:29,来自江苏,男,中医药大学呢[doge],0.9482353268322622
2024年09月11日 00:14,来自上海,女,节日快乐（来晚了）,0.8377304863141566
2024年09月10日 22:08,来自北京,女,朱老师节日快乐！[鲜花],0.9925546156814753
2024年09月10日 22:06,来自湖北,男,朱老师节日快乐,0.9879859977812898
2024年09月10日 20:30,来自黑龙江,男,朱师节快,0.7544512114625903
2024年09月10日 19:01,来自上海,女,教师节快乐[鲜花],0.9934256115269415
2024年09月10日 18:34,来自福建,女,节日快乐,0.9031128374942923
2024年09月10日 18:19,来自江苏,男,先生节日快乐！是过节家里开了空调，还是在学校孵空调？,0.9733501108304039
2024年09月10日 17:16,来自云南,男,轉發微博,0.8905821867877217
2024年09月10日 17:01,来自安徽,女,朱老师教师节快乐[鲜花],0.9992504388745633
2024年09月10日 16:50,来自陕西,女,朱老师教师节快乐[心],0.9995390256230234
2024年09月10日 16:47,来自山东,女,祝您教师节快乐！每次看到您的微博总是有所收获，感谢！,0.9998843115827603
2024年09月10日 16:34,来自贵州,男,教师节快乐～,0.9894313708780748
2024年09月10日 15:22,来自北京,男,Thanks special 朱sir giving.今晚吃鸡[吃瓜],0.20238486774246056
2024年09月10日 15:03,来自四川,女,朱老师句句在理、字字珠玑。👍👍,0.9140265821214955
2024年09月10日 14:54,来自浙江,女,节日快乐[鲜花][鲜花],0.9645491014506361
2024年09月10日 14:43,来自上海,女,这几天大学里先生的样子出来了[笑cry],0.8830800335156206
2024年09月10日 14:30,来自北京,男,你好，你感兴趣的“如何过好大学生活”已开通了超话社区～ 超话社区是微博旗下兴趣互动社区，快来与志同道合的小伙伴们一起交流互动吧！ 戳我进入>> #如何过好大学生活[超话]#,0.9999933573457453
2024年09月12日 18:44,来自上海,男,朱老师说的真好！,0.9079428276767896
2024年09月10日 15:40,来自上海,女,[熊猫],0.5
2024年09月10日 15:34,来自重庆,女,老师还是豆腐心,0.8882266494052784
2024年09月10日 14:43,来自海南,女,[老师好][老师好][老师好],0.9992119783724143
2024年09月10日 14:33,来自四川,男,看看,0.5262327818078083
2024年09月10日 21:55,来自上海,男,滋老师教师节快乐，这么好的话题，结尾的保险链接呢？[doge],0.9997832380196038
2024年09月12日 15:08,来自北京,女,嘻嘻刚刚上课给高中生放了岳律的普法视频，下课就在兔妈那儿中奖了[鲜花][哈哈] http://t.cn/A6R1Vgva,0.999019007224122
2024年09月13日 04:2024,来自黑龙江,男,身体健康最重要,0.9457551641719594
2024年09月12日 12:20,来自安徽,女,转发微博,0.6438907129142762
2024年09月12日 10:03,来自内蒙古,女,不仅仅是法学，各学科各行业新手入门，都具有指导作用[作揖],0.9891695132263413
2024年09月13日 09:26,来自广东,男,老师您好，想询问一下关于在机构退学后资料书退还的问题。就是我上个月底在一家机构申请退学，在办理退学手续时在那边同意的情况下我把没有用过的资料书退回去给他们，但由于当时没有录音现在另外一个校长执意让我缴另外几本资料书的钱，说他们的书是一套一套买的，退回去他们就无法用了,0.0006203638180853899
2024年09月11日 12:35,来自四川,男,大学生活,0.9525667670529687
2024年09月11日 12:50,来自河北,女,[good],0.5
2024年09月11日 12:48,来自甘肃,男,[赞][赞],0.9902197934150267
2024年09月11日 21:45,来自云南,男,[good][good][good],0.5
2024年09月11日 17:12,来自江苏,男,这个专业指南对我帮助很大,0.7578176356830364
2024年09月11日 15:09,来自山东,男,普通大学里的王牌专业盘点,0.8281432163253446
2024年09月11日 13:32,来自河北,男,[打call][打call][打call][打call][打call][打call],0.37165162461671686
2024年09月11日 13:06,来自湖北,男,值得收藏,0.8833470974890387
2024年09月11日 12:51,来自河北,男,[打call],0.5
2024年09月11日 12:49,来自北京,女,大学是最好的时光,0.9832751511043117
2024年09月11日 12:48,来自浙江,男,转发微博,0.6438907129142762
2024年09月11日 12:48,来自黑龙江,女,了解一下,0.5262327818078083
2024年09月11日 12:47,来自山东,女,大学各专业就业指南,0.9731430042020865
2024年09月11日 12:34,来自山东,女,如何过好大学生活,0.9818972324942311
2024年09月14日 06:44,来自广西,男,[吃瓜],0.5
2024年09月12日 10:08,来自江苏,男,[打call][打call][打call][打call],0.421874597530976
2024年09月11日 19:36,来自山东,女,大学生活选择一个好的专业很重要啊,0.9913357972421772
2024年09月11日 15:47,来自广东,女,大学重新洗牌～,0.819485668140806
2024年09月11日 15:29,来自山东,女,学习,0.8347457627118644
2024年09月11日 14:23,来自湖南,男,谢谢分享，都是很好的经历,0.9720665952260112
2024年09月11日 14:19,来自贵州,女,大学生活,0.9525667670529687
2024年09月11日 13:42,来自山东,女,选自己喜欢的学校专业,0.9904612982687959
2024年09月11日 13:25,来自浙江,男,这段话分析的很透彻了值得一看,0.9995927258476729
2024年09月11日 13:17,来自河北,男,大学新生赶紧看过来,0.8867517362259839
2024年09月11日 13:15,来自河北,男,真的好实用啊。马上收藏,0.9306672792214533
2024年09月11日 13:15,来自福建,女,王牌专业在就业方面很有优势，可供家长参考,0.9904898814833435
2024年09月11日 13:15,来自福建,女,哲学、历史、艺术等人文科学专业是大学中的王牌专业，培养学生综合思考能力,0.9999977418413557
2024年09月11日 13:15,来自福建,女,王牌专业应该找准自己的兴趣方向，锲而不舍地发展，培养自己的优势,0.9945328515765486
2024年09月11日 13:15,来自福建,女,哇，这些专业真是应接不暇，学校里也是藏龙卧虎啊,0.9724129826211079
2024年09月11日 13:15,来自福建,男,医学、工程、计算机科学和商学在普通大学也颇具竞争力,0.9977719386573956
2024年09月11日 13:15,来自福建,男,学校拼不过专业，选对了专业就是王牌,0.9709165669376896
2024年09月11日 13:15,来自福建,女,挑选对的专业很重要,0.8872590363126053
2024年09月11日 13:15,来自福建,女,医学类、工程类和计算机科学专业是大学里的热门选择,0.9993993148989304
2024年09月11日 13:15,来自河北,男,大学的日子真舒服啊,0.9554773021794171
2024年09月11日 13:14,来自北京,男,选专业关系到将来的就业,0.9841021654850306
2024年09月11日 13:13,来自北京,女,选对专业很重要,0.8210945166934644
2024年09月11日 13:13,来自河北,男,大学里面都能学到很多。,0.9544774901613713
2024年09月11日 13:11,来自浙江,男,大学时光最美好的回忆,0.9992548469612947
2024年09月11日 12:56,来自山东,女,谢谢科普,0.9811037223333585
2024年09月11日 12:54,来自河北,男,[赞],0.9178743961352657
2024年09月11日 12:52,来自广东,男,AI智能是好专业[笑cry],0.8263609310848581
2024年09月11日 12:50,来自福建,男,如何过好大学生活[鲜花],0.9898646754391475
2024年09月11日 12:50,来自四川,男,选专业,0.7121405766600759
2024年09月11日 12:48,来自河北,女,分析的真的是太透了呀,0.907106983016866
2024年09月11日 12:48,来自河北,女,分析的很透彻了值得一看,0.9991783208120932
2024年09月11日 12:48,来自广东,女,大学专业太难选,0.7784394805834213
